2,22,24,23,6,1,4,20,14,3,15,17,19,5,13,10,12,8,16,21,18,11,0,7,9
3,22,15,21,14,12,7,18,6,19,11,16,10,2,4,23,8,5,0,17,9,13,1,24,20
4,18,2,3,16,6,20,15,9,24,23,10,8,1,22,21,7,17,12,19,11,5,13,0,14
17,1,22,3,8,2,21,19,0,11,10,15,6,18,14,9,20,16,12,24,7,23,13,5,4
19,20,16,23,1,5,2,3,22,12,6,7,9,11,15,10,14,21,0,4,13,18,17,8,24
9,17,19,24,13,21,3,10,5,22,18,2,16,11,7,6,8,15,14,1,12,23,4,20,0
17,1,24,2,20,23,3,0,5,11,9,4,18,19,15,10,8,13,7,16,6,22,14,21,12
16,8,19,24,1,22,13,4,7,3,15,11,0,17,5,18,9,21,20,14,12,6,23,2,10
3,7,15,6,8,22,17,11,18,24,2,21,4,23,16,5,13,12,10,14,0,19,20,1,9
22,18,21,6,17,7,15,20,11,5,8,1,4,14,12,0,3,24,10,23,13,2,9,19,16
6,0,13,20,11,23,14,16,8,21,10,7,19,17,24,3,5,2,15,1,18,4,22,12,9
5,8,0,6,15,1,4,16,12,10,22,21,7,17,18,24,2,14,11,3,19,23,9,20,13
10,21,2,9,16,19,14,13,12,24,7,17,1,8,20,4,23,5,0,22,18,15,11,3,6
9,3,11,7,24,1,4,0,20,17,14,13,16,12,18,8,21,23,19,6,5,10,2,15,22
23,20,2,18,1,6,10,12,3,0,14,5,21,4,13,11,8,19,16,17,15,22,24,9,7
17,9,1,0,23,2,6,16,11,15,19,3,20,22,13,21,10,8,12,7,18,5,14,4,24
0,20,11,4,16,1,12,7,5,17,24,2,19,8,14,13,21,10,3,15,22,23,18,9,6
18,11,3,19,23,10,7,5,24,8,17,15,21,16,0,6,2,22,4,20,9,12,14,1,13
8,9,1,13,14,22,21,17,5,15,0,2,20,18,3,11,23,7,16,19,12,24,10,4,6
12,6,4,0,2,22,10,3,17,18,20,16,9,19,7,11,24,14,15,8,1,21,13,5,23
16,23,1,14,20,4,10,8,5,18,21,9,3,15,24,0,22,7,13,12,17,11,2,19,6
8,2,7,12,10,21,11,14,6,22,24,0,5,23,15,3,1,19,20,16,18,4,13,9,17
1,6,16,19,14,13,11,15,18,21,12,20,7,4,17,10,9,23,24,8,5,2,0,3,22
24,10,8,13,12,7,2,9,5,14,18,0,20,19,17,1,11,15,3,21,23,6,22,4,16
11,0,2,14,24,19,21,20,3,5,15,23,13,4,22,10,8,6,9,17,7,18,16,12,1
2,21,20,11,10,15,4,24,6,22,1,0,7,3,14,19,18,9,8,5,16,17,13,12,23
6,2,24,0,19,14,13,11,18,12,3,21,5,4,20,8,1,22,9,16,10,23,17,15,7
19,3,6,9,11,10,0,13,5,24,23,8,18,17,7,15,21,12,20,16,4,14,1,2,22
7,0,17,23,16,15,9,3,12,14,18,13,11,10,8,1,19,6,4,2,24,22,21,5,20
3,21,19,16,5,20,12,0,11,18,24,13,14,22,4,6,8,7,17,23,2,15,10,1,9
14,13,0,19,9,24,18,10,4,5,8,6,7,11,22,2,12,17,3,23,20,16,15,1,21
20,21,23,11,8,0,24,19,15,10,3,12,7,4,2,17,18,5,22,1,9,16,14,13,6
0,11,4,1,23,10,2,19,6,7,24,21,3,15,12,14,17,8,5,22,16,18,20,9,13
22,2,21,8,3,18,5,1,10,13,14,4,12,23,24,20,0,9,6,19,11,16,7,15,17
19,17,5,0,7,1,9,20,23,10,2,18,3,13,14,8,12,16,21,4,11,6,15,24,22
19,1,20,2,4,7,10,8,15,24,9,3,18,5,16,12,17,11,0,22,13,21,6,23,14
13,14,3,16,11,12,23,21,19,0,18,15,10,1,24,6,9,4,2,7,17,8,20,5,22
15,18,14,13,11,5,23,12,7,24,0,22,2,21,3,9,20,16,17,4,8,6,10,1,19
5,21,0,11,12,23,6,7,1,24,9,8,17,13,3,18,10,4,19,20,16,2,14,15,22
4,8,6,11,1,17,21,0,24,18,19,23,14,15,20,12,22,7,13,3,9,5,10,2,16
0,2,9,17,11,15,21,5,12,8,22,3,19,16,18,6,14,7,24,1,20,4,10,23,13
3,13,10,15,11,6,16,5,21,23,7,14,8,24,18,1,9,22,2,4,17,12,19,0,20
23,16,15,2,14,3,4,1,6,7,13,17,0,20,5,10,12,8,21,24,18,19,9,11,22
7,5,0,12,18,10,9,8,19,6,3,14,22,4,17,15,23,16,13,24,2,11,20,21,1
13,4,1,11,15,14,2,5,19,16,10,12,22,7,18,3,6,9,0,23,21,20,8,17,24
17,22,20,19,2,23,3,9,10,16,12,8,1,4,18,24,14,0,7,15,11,5,21,13,6
15,8,11,4,10,16,24,5,17,3,20,21,7,0,23,12,19,13,22,14,6,2,18,1,9
14,5,11,18,9,23,15,0,1,10,2,16,22,12,13,24,4,19,6,20,7,8,17,21,3
2,24,15,4,1,23,9,14,8,10,16,6,17,0,20,19,7,3,12,21,18,11,13,22,5
19,13,14,8,24,21,2,18,16,4,15,12,7,10,17,9,1,20,11,6,3,0,22,23,5
8,7,19,15,22,12,3,13,9,0,20,24,17,16,23,2,21,4,18,10,1,14,5,11,6
17,24,15,20,23,9,16,0,4,11,8,14,5,22,1,12,13,10,3,19,7,6,2,21,18
17,23,24,4,15,6,0,8,14,3,18,13,10,16,12,21,7,19,11,1,2,5,22,20,9
0,11,21,12,1,15,22,3,5,6,8,23,13,9,14,2,4,20,19,10,18,24,16,17,7
12,17,6,24,0,23,16,1,22,2,8,21,20,10,4,5,7,18,3,9,14,11,19,13,15
13,6,9,7,12,3,0,5,14,4,2,17,18,21,23,8,1,24,15,20,22,19,10,16,11
12,9,1,11,24,19,3,5,7,15,0,14,23,21,2,20,22,18,8,16,6,4,17,13,10
2,16,20,23,22,13,5,14,18,12,19,15,0,11,10,6,1,7,8,4,3,9,17,24,21
5,12,10,4,18,13,2,17,3,11,14,16,1,24,21,0,7,9,19,8,20,6,15,22,23
1,5,22,12,0,24,19,7,4,2,18,9,15,16,14,17,23,20,10,21,3,13,11,6,8
4,11,10,9,20,2,12,0,18,22,3,21,7,5,16,1,14,15,24,8,19,13,23,6,17
7,21,18,15,14,9,11,12,17,19,23,1,3,20,10,0,2,8,5,24,22,13,4,6,16
7,20,9,24,1,8,2,5,21,15,19,4,3,18,17,16,22,11,13,23,14,6,10,0,12
7,13,19,15,11,4,9,22,17,10,2,23,24,20,1,12,18,0,21,8,16,5,6,3,14
11,21,22,18,9,15,1,13,5,2,4,3,20,16,10,17,14,7,23,6,12,8,19,0,24
14,17,5,24,22,6,1,15,16,21,11,9,23,3,10,8,18,2,20,19,0,7,4,13,12
7,8,13,16,19,3,11,23,5,4,15,14,24,18,0,17,9,10,2,21,22,1,12,6,20
21,7,8,15,14,6,20,18,17,23,22,9,3,5,12,16,19,2,1,13,10,0,11,24,4
