16,24,3,14,5,18,7,6,4,2,0,15,8,10,20,13,19,9,21,11,17,12,22,23,1  88 24 20 21 23 1,3,5,6,7,10 2,4,8,9,11,14 12,13,15,16,17,18 19,20,21,22,23,24
2,17,4,13,7,12,10,3,0,16,21,24,8,5,18,20,15,19,14,9,22,11,6,1,23  72 22 16 18 16 1,2,3,5,6,9 4,7,8,10,12,13 11,15,16,17,20,21 14,18,19,22,23,24
13,19,9,10,14,15,23,21,24,16,12,11,0,5,22,20,4,18,3,1,6,2,7,17,8  94 28 23 21 22 1,3,4,5,8,9 2,6,7,10,11,12 13,14,15,16,19,20 17,18,21,22,23,24
16,6,20,18,23,19,7,11,13,17,12,9,1,24,3,22,2,21,10,4,8,15,14,5,0  92 27 20 20 25 1,2,3,5,6,10 4,7,8,9,11,12 13,14,15,16,17,18 19,20,21,22,23,24
7,4,19,12,16,20,15,23,8,10,1,18,2,17,14,24,9,5,0,21,6,3,11,13,22  88 23 22 22 21 3,6,7,8,10,12 4,9,11,14,15,16 1,5,17,18,19,20 2,13,21,22,23,24
8,12,18,3,2,11,10,22,24,17,1,13,23,4,20,16,6,15,9,21,19,5,14,0,7  83 19 20 19 25 3,4,7,8,9,10 1,2,5,6,11,12 13,14,15,16,17,18 19,20,21,22,23,24
9,7,16,18,12,1,23,8,22,0,6,19,4,13,2,24,11,15,21,17,20,3,10,14,5  85 23 21 20 21 1,2,4,5,6,7 3,8,9,10,11,15 12,13,14,17,18,19 16,20,21,22,23,24
1,16,10,14,17,13,0,3,5,7,4,15,19,2,21,9,23,8,12,6,11,24,22,20,18  86 25 19 19 23 2,5,6,8,9,11 1,3,7,10,14,17 12,13,16,18,19,21 4,15,20,22,23,24
21,11,10,4,16,6,13,24,7,14,1,20,9,17,0,15,2,5,8,22,3,12,18,19,23  80 25 14 20 21 2,3,5,10,12,13 4,7,8,9,14,17 1,6,11,15,20,21 16,18,19,22,23,24
2,22,21,0,23,8,14,20,12,7,16,11,3,5,1,15,4,9,24,10,13,6,19,17,18  93 22 27 23 21 3,4,9,13,15,16 1,2,5,8,14,20 7,12,18,19,21,23 6,10,11,17,22,24
2,21,3,7,0,8,5,14,18,6,12,11,23,20,10,15,17,4,9,16,13,19,24,22,1  86 24 22 21 19 1,2,5,6,7,8 3,4,9,13,14,16 10,11,12,18,21,23 15,17,19,20,22,24
23,1,12,6,16,2,20,10,21,18,14,13,17,19,22,0,15,24,3,7,4,8,5,9,11  97 20 29 19 29 1,2,5,6,9,10 4,8,11,13,14,15 3,7,12,17,18,19 16,20,21,22,23,24
